Tweet_id,Name,Text,score
1729,nigel_cornel,James: Bakit magaling ka mag-English? Contestant: Kasi po I went to Ateneo. Ano daw? Haha #IdolPhilippines',2
1730,_shamaeyzing_,@nicholecoloma08 Ngii ako pa talaga e no? ',1.1
1731,Haze73121694,Team Replay ako mamaya D ako makapanood eh Mg rt nlng ako ha #HNKPagsilang Edward as Iking',2
1732,raposon_imakz,Nasa point ako ng buhay ko ngayon na wala na akong paki sa kahit ano at kahit sino. I dunno why. Dahil ba yun dun sa dahilan na... ???',1
1733,AlyssJnllAlrcn,@ehdzdeguzman Sm sta rosa kmi wla ng choice e. My chinese sub sa southwoods',2
1734,kyricloveys,Ayusin niu nsa Studio 7 ang KyRic meged ngaun p tlga! #Studio7MusikalyeBiyahengDagupan',3.1
1735,sxmclk,Hahahahaahahahahahaahahahahahahahahahahahahaahahah H U R E N S O H N,4
1736,zichangmin,@dahyoens HAHAHAHA I GOT YOU!',2.4
1737,Jupjupwashere,i want kausap wave mo lahat hahaha,1
1738,flearsia,"Yung na goosebumps ako nung sinabi nyang her sister died because of depression, I remember Ice. #IdolPhilippines'",2.3
1739,SeamBabes,"I love my family so much, especially my parents. Kahit ganito nangyare, tutuparin ko yung pangarap nyo'",4.1
1740,manobantops,Bat sila galit na galit otor? Yung manager naman talaga may kasalanan hmp HAHAHAHA Hmp,1.1
1741,ohjhaymeskhylle,Beh kailan ulit may mag-upload ng sayaw mo? AY WAIT SIGE UPLOAD AKO ISA PANG FANCAM,2.3
1742,balodongnoelboy,Wala hina mo nmn pre,2.3
1743,blueberrilyy,@askmenfess ayo sapa,2
1744,cthlynrys,HAHAHAHAHAHAHAHAHAHHA',3
1745,d_dwight18,Mukha kang dalag hindi dalaga.,4
1746,Jejomar23504535,Thank you Lord naka salagma,1.1
1747,chicstllo,Yung bagets na family friend namin kinukwentuhan ako tungkol sa Jamill ba to? My braincells cannot comprehend. Sana kwentuhan na lang niya ako ulit tungkol sa Kadenang Ginto o yung Forevermore nila Liza at Enrique. ',3
1748,khianzabella,Kaya siniseen eh HAHAHA',2
1749,ronnapax,Ina nyo pampa trapik kayo pakyu kayo,4
1750,biiisiIonga,tANGENAH KINIKILIG AKO',5
1751,atsaaabbb,"Sino nga ba si Z? 26113, why? she s cute.",1.1
1752,mmguirnela,Sir: Kabalo nakas blood type nimo? Me: Wala pa sir. S: Ako kuha sa imuha di. M: Nah! Dli ko basig mahimatay man nuon ko. Hahahaha KA OA GYUD NAKO! ',2.1
1753,madgurl_12,Lagi ko sya pinipicturan pag natutulog wala eh naatract ako sa kilay nya lagi ko hinahwakn ung kilay nyaaa,3.1
1754,yoobygirl28,"ayaw tawn ninyo abusari ang mga tao nga naay feelings sa inyuha, kay kabalo pud baya na sla sig gukod, remember di rkay kamo ang baye ug laki dris kalibutan, dont be so manhid grr.'",2
1755,waoyougotnojams,@ginoongrecaaaaa pag sinabi ko bang libre tara g?',2
1756,LeanneVrz,HAHAHAHAHAHAHAHA ohmaygahs relate much',1
1757,lagua_jade,-Siiingle -nag shat twice sa exam week -nahan kog cerelac hahaha',3
1758,kylecncpcn,lagay ko lang dito,2.1
1759,wcpetjr,Ang galing ni Jordan oh hahaha,1.3
1760,penaflorgrays,"Girl deserve mo na iwanan ni mikko, parang wala ka naman ginagawa sa relasyon nyo based on his tweets. Blame your you know nothing anon :) sorry kung ganan tingin mo :)",2.4
1761,tseryrows,"Dala ng katakawan ,@ynethyneth",2
1762,KrissyRicasio,Ako kirssy punta ako sainyo puwede? sabi ko baga sa dm di sa cc hahahahah punta na,3
1763,saysonerikamae,HAHAHAHAHAHAHHAA',1.1
1764,CesarNeverDies,"Saiyan gang, Ninja also acceptable'",3
1765,EvilFidller,S-Mall HAHAHAHAH KAKYUUT ATE @moirarachelle4 #IdolPhilippines',2.2
1766,4G1ELY,Tambay muna wala pang OJT. hihihi,5
1767,JULVERANO,wait aware si halsey sa pinaggagagawa naten HAHAHAHAHHAHAHAHAHAHA',1.1
1768,AbdirisakFaaqid,Waa culimo dhinac kasta u jabtay',3
1769,japan15530575,WASYOKU - traditional cuisine of Japan,1.1
1770,zildmccartney,"b""@sammyysabelle gaga mahal no'N no""",3
1771,giedsarmiento,@jajaroar_ @chinkyyana_ Yah G lang kahit mamaya na oh HAHAHAH',1
1772,aesthreetic,kanus a kaha to mabalik ang buy 1 get 1 nga tag 99 nga milktea sa bts hmmmmmm',2.2
1773,lvinabdm,kayo ba ni Barbara? Kami po ni jennie,1
1774,blu3wavez,@DreamscapePH excited na para sa next episode!!! #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07',2
1775,ArgieYourKing,Ganto mangyayari pag punilit mong magpapansin sa mobile legends na nag streamer ka rin,3
1776,MaiEstaniel,"luh, lapit n pala bday ko, di ko namamalayan '",4
1777,meJoyy2,Pag tumingin ka sakin ka #HNKPagsilang Edward as Iking',5
1778,Itsmeeeeeemark,Walang buhay sa court e',1
1779,roroyan_DN,FateExtellaLINK,3
1780,expensivegiiirl,"Dalagang Pilipina, yeah. Where my PH ARMY at???",2
1781,rakeeeelitaaa,true. kaya di ako pala kwento sa iba. kasi alam ko naman wala silang pake',4
1782,kaigonzales_,bakit ba ang duwag mo hindi kase ang mapagpatol pero pag sobra na hihihi ewan natin,1
1783,AllAboutSethLie,@itsmeangelieofc Bby alwys pray lng..rMdam kita bby Love Mhal n mhak k nmin.. #HappyEasterSETHLIE',2
1784,ecahbunny,Nak kawennn,2
1785,fankie_b,HAHA LOL',1
1786,busy_fan,Movie po iyan baka manonood lang po. Hehehe',2.2
1787,mcuuute_,Confessions sa mga ma lalike nito Okay sige HAHAHAH,3
1788,nckmijanna,sana maulit muli',4
1789,alverinatwistya,Hahaha',1
1790,frhnhaina,Paya bakau best sikit la,2
1791,HotGossipZone,at Lakeview park Islamabad,1.1
1792,loveleeortaliz,Sexy mo sarap ulol mas siga pa ata ako maglakad sayo,5
1793,BTSshesus,@kenitoquinto HAHAHAH ano ka tanga? Bat kailangan ko pa i screenshot ung nasa FB kung alam mo naman kung anong ginawa mo? Tska di pa ba proof yan na since then biased ka na talaga? HAHAHAHA Tanga! walang bayag! Pa consult ka na mukhang may Attention Deficit hyperactive disorder ka eh.,3
1794,Meevannana,"@ San Jose, Batangas",1
1795,clrnnstt,Naiyak ako ditoo hidni ko alam kung bakit.',1.1
1796,davezk21,Uyab pamn gali nag ilis na. F*ck,5
1797,phntom_,"b""Hello, stay unbothered loves @imdanielpadilla @bernardokath. Ok lang na pagdamutan niyo kami ng ganap. HAHAHAHAHAHA minsan lang ah wag masyado. CHOS hindi rin naman kayo obliged na magpost, pero that's your relationship, you can do whatever you want to do! Just stay unbothered """,2
1798,silva_chrstian4,nakaka chill talga yung mga remix ni lofi e',2.2
1799,apeach_jam,gago sakit mo naman sa ulo e.',3.1
1800,realrst_,Dumating na nga yung panahon e wala pa din Sa susunod ulit na panahon hahahahaha,1
1801,delicatejeon,I keep watching yoongis dance ehehhdjxcj',2
1802,xxx_jc_,Eto talaga yon e. Hahahaha,3
1803,carlasdfgh,*me kapag nakasuot ng dress*,1
1804,_dawsonkyle,Libre ko na kau CHAR HAHAHAHAHAHHAHAHAHA',3
1805,Wang_calos,Pasaway mo!!! Bigyan kitang sweet punishment jan e! @MariaJenjen',2
1806,ritinhaarpg,Tokyo',4
1807,_shaidel,Nice na unta pero bitaw pls move the table huhuhu dili siya tunga ',1.1
1808,asdfaneyyy,One step forward pa siya eh patalbugan sila ni K',1.1
1809,kookicinco,Aw. Niceee. Try lugod pag api USTGVT! Hataas ka pa naman. Hehe next year hehehehe,2
1810,MoreenCabulao,kyot si vinz louya na nimo ya oy,4
1811,shaireneee,bat ba ang cute mo ha malay ko sayo,3
1812,_clnnn,sino crush mo? secret wala kang clue,2.2
1813,hindipalaos1415,Miss ko na sila ',2
1814,itzcinth_,wala na basin???',1
1815,DRVforU,#@#@Rom.5:8#Maagang umaga ..... Praises !!!!!!!: Grateful - Hezekiah Walker,3
1816,sammmborja,@raquionivy_ tanga ka pala sam e',3.1
1817,hzlncl_,kinabog ni manang ester si daniela ',2
1818,hodophilia,bakit napakakalmado ni kyungsoo pag kumakanta??? shux h o w',1
1819,fuscyfer,bat parang na feel ko na dapat di ako mag-i.t putanginaaa',2.2
1820,DeanEricaPark,ang happy nila ohhh',2.2
1821,iKONoona_12,@EunEun921 @lhadianne grabe chanuya!!!isang Loveshot lang jan o! ',3
1822,sijei10,Miss CL hahahahhaha',4
1823,mxnlagonoyy,nagka dako gyud mon wa nagyuy mga kaon nangahitabo. i M beRi sAd mEhn',3
1824,mogambojohari,Haha ',2
1825,ify30311640,i laugh hahahhahaha',1
1826,babyjjim,HAHAHAHAHHA',2
1827,itsjlowww,Legit for sale na! Hanggang ngayon wala pa din bumibili. Dm me for more infos',1
1828,4tifyy,"b""Ang fascinating pakinggan yung holy mass kapag ilokano I can't understand shit pero I now know some words :))""",2
1829,animae09,Masakit ba ma-friendzone Jennie Kim? ',1
1830,wagpilitim,g gaming date ez HAHA',2.2
1831,AlleahOrbeta,Yuck beasexual ka. Oo ano naman masama doon ehh. ANG IMPORTANTE HINDI AKO MAGING TOXIC KAGAYA MO. PROUD AKO SA SARILI KO. Uso pumasok nang VALUES AT ENGLISH para matuto ka nang pag respect sa ibang gender at matuto ka din mag sp,3.3
1832,BKsounds,HUMAN MADE / SS19 @ BELIEF,1
1833,hannahsharifbs,I miss 2D1N. Buti nalang may TROS pa and RM.',2.2
1834,FrancisDelWorld,always be a student sa sayaw ha di sa skwelahan hhaahah excited for tomorrow ',1
1835,dhaziqroslan,@kierah_kamal I dah google. Movie!!! Hahahahaha',2.2
1836,cathleen_cstll,"Bat ganto nafefeel ko, i just want to disappear rn. Yung permanent na,walang balikan sa mundo ganon.'",2.2
1837,sona2905,Dawood pakda gaya kya???',2.2
1838,rhodadaaang,"dear yt, ang ganahan ra siguro nako ninyu nga ad kay katung.. ""it isn\'t in my blooood!! hi, i\'m shawn mendes""'",3.3
1839,minaaasrmnto,Si?? dm q sau hihe,2
1840,makybao_,hi mr. famous!!! I know kaya mo yan kung ano man yang pinag kakaabalahan mo!!! Huwag mong susukuan ang mga bagay bagay. Always smile maraming tao ang nagmamahal sayo ayieee ',5
1841,Natalia72162880,M.A.H.A.L K.I.T.A kaya Sana kahit ikaw lang sapat na walang iba walang Tama na ang gusto ko umibabaw ang salitang T.A.Y.O,5
1842,yutabffs,@gravitykyungsoo i love kyungsoo',1
1843,SenPleee,"I just wanna say estoy tan celosa de todo, hehe'",2
1844,she_poohcares,Naisingit pa yun oh. Hahaha JamesReid IdolPHPremiere #IdolPhilippines',1.1
1845,jmdlnnn,miss u I miss u moreee chat moko need ko kausap huhuhuhu,2.2
1846,GnSmntha,Malamig ba talaga o lamigin lang talaga ako?',2
1847,andri000me_15,"M Andri Gunawan Syam (Mags Berita 05) Time : April 21, 2019 at 07:36PM",2
1848,jecsantiagoo,"first thing I did is syempre nag-isip san ako bibili, so I decided na sa SM Marikina bumili he he he'",2.2
1849,dreewafuu,Lamia i ligo ug dagat uy',3
1850,donkissjunkie,"I like the quote. Hirap nang balikan ang mga ""what ifs"". #RiseAgainDONKISS'",3.1
1851,rezza_1127,@annz_483 ah may nagcomment lang sa shinare ko bout bad karma ng beepee tos naglecture sa akin na bakit daw ako nagbabadmouth sa girlies nya...tos inunfriend na ako when I check her acc so blinocked ko na lang ',2
1852,theherowannabe,"I-accept mo na, kras. Tqngina naman eh.'",2.1
1853,gelagm6,Bakit puro pi a sa feed ko?? Ano meron??!?!?!',3
1854,SWALLALISAhig,happy easter guys ang pogi ng katabi ko sa simbahan kanina',2
1855,hninatngao,"Wait lang, sa dance practice kitang kita yung tatttoooooo ni jimin ano ba talaga aynaaaaaaaaa'",1
1856,frncsalv,Hahahahahahaha buang',5
1857,exodoie,Happy Easter Maligayang Pasko ng Pagkabuhay Feliz Pascua',3.1
1858,yuri_ellie,@vjdonskie @samantha_sy0612 @iamjuliepie HAHAHAHQHQ asawa na ba #IdolPhilippines',1
1859,UrMhine19,Top four ito ba ang pinaka highest natin? #HNKPagsilang Edward as Iking,2
1860,seokjinfestaye,BANGALADESH BOIS AJHAHAHAHABA GOSH MY LUNGS JUST BURST OUT',2.4
1861,yaneeegiggles,Ug nianhi palang nig Molave ning Idol PH kay mu audition jud ko. Bahalag di kom dawat basta makakita lang ko nila ',1
1862,EvilFidller,WHAAAAA NAMISS KITAAA MAKITA SA TV ATE @moirarachelle4 hope to hug you :( #IdolPhilippines',1
1863,sarah_mmaluba,"@amethystxmw @Barber_Edward_ @maymayentrata07 Kung magaadvance man.kayo dun.nalang sa positive naalal nyo babae nagcomment sa ig ni mm na nagsabi i miss u anak sarah ,un ang nanay nia #HNKPagsilang'",2
1864,Reeeeiign,"b""okay na yung kill this love. sunod yung don't know what to do tapos ni drop na ni manong bighit yung boy with luv na dance practice. tapos magccomeback pa yung twice edi bagong aaralin na naman. mighod anona""",3.2
1865,Anjo_Sial,Tamlay ni Moira hehe #IdolPhilippines',1.1
1866,marjurie_m,Ang bigat ng Story ng unang Gap. JamesReid IdolPHPremiere #IdolPhilippines',1
1867,Myloves_mayward,"@sheychinita @kuyaofcedward @maymayentrata07 @Barber_Edward_ Ako, ayoko. Parang ang bilis nga lumaki ng mga anak ko. Parang di ko namalayan, ang bilis ng panahon. Hahaha ang drama #HNKPagsilang Edward as Iking'",2.2
1868,selennxmarie,Woooow Ateneo man dayun gaskwela ang first contender sa #IdolPhilippines ',3.1
1869,dealwithBARANG,Husay next week ulit #BarbiesBackOnDaig',1
1870,missnobodyyy_,Ohmygastos. Paano to kinakaya ni Lou?! #MBwithLouDreBukasNa,4
1871,signorenzie,Unang contestant palang drama na? Diba pwedeng pure talent nalang #IdolPhilippines ?',5
1872,ValcasidVincent,huhuhu #IdolPHRegineV',3
1873,lieannganda16_,hayy salamat at nilipat na :)) Queen Regine #IdolPHRegineV',4
1874,marldep29,"Pero ganda ng ""Hiwaga ng Kambat"" sana masustain nila ang magandang storyline....congratulations @DreamscapePH. #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07'",1
1875,simplyxty2,@smithchasers Multitasking n nman tau #HNKPagsilang Edward as Iking',2
1876,OctavioRomelin,Ang tsagal ng next week Edward as Iking #HNKPagsilang @maymayentrata07 @Barber_Edward_',2.2
1877,chengalexandraa,I love you @moirarachelle4. Kinikilig ako habang nanonood huhu. #IdolPhilippines',5
1878,Ashslay15,Hindi ko napanood yung teaser pero iba ang kaba ko ngayon #PBB8GoldenCircles',2.1
1879,stellarvice,lakas ng impact nitong first contestant sa pilot episode #IdolPhilippines #IdolPHJudgeVice',2
1880,just_in130,Pero bakit sila naka mic? Tas may minus one music hehehe #IdolPhilippines',2.1
1881,TeamKakanin,"""Alam ko na wala namang mukha ang depression."" Yes, Ma. That\'s so true. #IdolPhilippines #IdolPhJudgeVice'",2.1
1882,geesliin,Pag Atenean talaga magaling mag english Hahahahahahaha #IdolPhilippines',3.1
1883,kylekarlo_,"NUNG UNA MASAYA KASI NATUTUKAN KO PA. KASO NUNG MANGANGANAK NA SI MELISSA AYUN NASIRA SI @iwant EDI BWISIT NA GIGIL, TAPOS YUNG ABSCBN ENTERTAINMENT PAASA. BUDOL BUDOL PAPA LIVE DAW WALA NAMAN. NI CLICK KO PA YUNG BELL PARA MAG NOTIF SAKEN PERO WALA. #HNKPagsilang'",1
1884,Mhel01855369,Im hoping na sana maiwan silang dalawa sa bnk #CantGetOutStudioVersion',2.2
1885,xy0811,"@Xam49643571 @Sitti09197635 @sunnysunday121 @OnealRhem @nuggetvanilla @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Tiis tayo guys, walang ticket e.. May mapa ako dito, para sure talaga sa hawaii tayo dadalhin nandoon ang loudre e. Kaya no worries Team flamingo #MBwithLouDreBukasNa'",5
1886,Adel04574208,@RosieCo52881925 @MayWard_FC Iba na naman yata ang nasa isip ni oppa #HNKPagsilang Edward as Iking',1
1887,lauricemariene,hoy hahaha ang bubbly ng voice ng contestant no. 1 #IdolPhilippines',1
1888,karjonxx,@karjonkeepers_ @msKarinaB @AljonMendoza_ Yan tayo eh HAHAHAH #EGGStraordinaryKARJON',1
1889,GeLanceLovers,Kinakabahan kami at the same time naeexcite. #PBB8GoldenCircles',1.1
1890,kuyatotoyofc,Gaano ka ka-traydor? Bumili ako ng TV Plus para manood ng GMA. ',2.2
1891,ayeee_ey,Sana lahat nung taga csh dati ung matira hahha #PBB8GoldenCircles',2.3
1892,SanyaHart14,Kaso narealize mo. Ung talent ung ayaw sayo peace haha #IdolPhilippines',1
1893,songbirdtweets1,Binebenta ko ang @idolphilippines sa pamilya ko dito haha so mamaya manonood kami pag inupload na sa TFC!! Family Affair!!! Queen Regine #IdolPHRegineV',3
1894,songbirdtweets1,Binebenta ko ang @idolphilippines sa pamilya ko dito haha so mamaya manonood kami pag inupload na sa TFC!! Family Affair!!! Queen Regine #IdolPHRegineV',2
1895,lthades,OMG YOOOO ANG SAD UNANG CONTEST PA LANG ANG DEEP NA #IdolPhilippines',2.2
1896,EspeBing,Magkaalaman na tlga kng cno ang mahal ng masa #CantGetOutStudioVersion',2.1
1897,iChooseMayWard,"b""@Dyno42225811 @Barber_Edward_ @maymayentrata07 Hirap ang puso ng present sa AL. Hahahaha hirap din kasi magtweet kapag team live. HAHAHAH Kung pwede lang talga hatiin ang katawan. HAHAHA I'm torn between next epi ng HNK and AL. iwant nlng tlaga ang pag asa. Hihi #HNKPagsilang Edward as Iking""",3
1898,AbellaBhang,@mbchavez86 @maymayentrata07 @Barber_Edward_ Nagtago sila sa bonnet ni Sarah. Hahah #HNKPagsilang Edward as Iking',2.2
1899,amaicaaaaa,Dagdag pogi nung gupit ni James #IdolPhilippines',3
1900,JudieAnnFranci1,Iba pwd! #HNKPagsilang Edward as Iking',1
1901,ashlanceforevz,ashley lance jem emjay kyzha yen mich gwen sana kayo yung mga nasa bahay #PBB8GoldenCircles',2
1902,stxxphcrdz,"tamang abang lang kasi isa baka nahagip ako sa camera ,,,,",2
1903,Josephinetuber1,Guys paki follow back si akits Yong Isa Kung tweeter hindu MA open na #HNKPagsilang @Barber_Edward_ @maymayentrata07',2
1904,gie_jcea387522,Kaya yan... basta tuloy tuloy lang tayo MWFlyers #HNKPagsilang Edward as Iking @Barber_Edward_ @maymayentrata07',2.2
1905,Sword_of_LouDre,1,1
1906,phenomenalyvk,NANONOOD NA AKO MEME HAHAHHA LABYU',2.2
1907,krismay08,Bitin ba? Pano pako isang gap lang napanood ko hahahaha.. Sinusumpa ko ang iwant..charot haha #HNKPagsilang Edward as Iking @maymayentrata07 @Barber_Edward_',1
1908,JerainnieYow,Kaiyaq nman yung 1st contestant friend huhuuu yung inspiration nya sa pag kanta yung ate nyang namatay dahil sa Depression #IdolPhilippines',2.2
1909,she_poohcares,3,3
1910,indwaaa,"kamuka ni moy yung unang contestant ng #IdolPhilippines, ganda ng boses mamsh HAHA'",3.3
1911,jymsieaqou,@LOUDRELOVERS_ Nka dami na.. But sad to say not counted kc less than 100 p followers q.. Saklap. #MBwithLouDreBukasNa',2.2
1912,reaaaaaaah_,Idol Philippines na. @idolphilippines #IdolPhilippines',1
1913,AnalyzeALittle,Okunasi flood',2.2
1914,eveelyyy,Ang galing ni Juancho! #IdolPhilippines',3
1915,viceycool,Ganda mo dito ah.. Budol is real ',4
1916,mikka_dyosa31,ang ganda ng mata ni Viceral bagay yung contact lense #IdolPhilippines #IdolPHJudgeVice',2
1917,ValcasidVincent,Votee naaa HAHAHA #IdolPHRegineV',5
1918,janemarieQuimbo,Ang ganda ng boses niya. @idolphilippines #IdolPhilippines,4
1919,cristalenerey_,"b""Simula palang, nac'cutan na ako kay Ate... #IdolPHRegineV""",5
1920,AppleShane23,@DreamscapePH Magnda po may aral agad n nkuha about sa pagiging sakim dahil sa pera at panghuhusga dhil sa itsura ang basihn #HNKPagsilang Edward as Iking Maymay as Sarah @maymayentrata07 @Barber_Edward_',2.2
1921,santos_leyy,Sa marian daw ka mag shs kinsa ingon hahahhaa,2.1
1922,fermiza_angel,shookt naman ako sa unang contestant ng #IdolPhilippines ',3
1923,Pechay_Pachoy,Kuya wag ka talagang magkakamali hahaha #CantGetOutStudioVersion #PBB8GoldenCircles',2
1924,DreamscapePH,Maraming salamat po! #HNKPagsilang',1
1925,MendelRed,Idol Philippines is airing and I am really expecting a lot on this show.Ewan ko pero feel ko dapat ibang level na toh haha #IdolPhilippines',1
1926,_lizzie808_,Urgh..ayoko lang tlaga ng isang judge. Sana si aiza seguera na lang #IdolPhilippines',2
1927,fairs_love,@bea_maningo @AmbayHanisa @louyanong Yan ang loulou namin.kaya kayo mga bashers mag babad muna kayo sa araw baka sakaling masunog kayo hahahaha.#MBwithLouDreBukasNa',1
1928,assejfeblabanon,tunay na binatang pilipino??? DANIEL PADILLA po ',3
1929,Kirstine_KZ,luhh ang sweet at ganda ni @moirarachelle4 huhu #IdolPhilippines',4
1930,Sitti09197635,@Xam49643571 @OnealRhem @sunnysunday121 @xy0811 @nuggetvanilla @LagmanGeraldine @global_shaina @louniebunny @shockaq2 @bechay28 @notario_ruby @Beauty04764113 @GraceSeverino3 @nana_cheesecake @chikikayyyy @ofc_global @loudre_16 Hahaha d ko alam yan hehe #MBwithLouDreBukasNa',2
1931,faithserencio,#IdolPHRegineV ang hirap pag ganun',5
1932,Jeniviat1,@TwoBout I feel u first timer din ako #MBwithLouDreBukasNa',2.2
1933,sherilynaustria,@jeonreigne1023 @LoveRegineNate Tulog kmi ingay nyo kasi haha Queen Regine #IdolPHRegineV',1.1
1934,alyyycute,Shems aym super kabado naaaa!! #PBB8GoldenCircles #CantGetOutStudioVersion',3.1
1935,TheRillMe,sana more Filipino pa ang makahiligang kumanta ng country music. galing ni Juancho. #IdolPhilippines',2.1
1936,bushaakbaiiiyye,@kylekarlo_ Hahaha..pwede nga yan.. #HNKPagsilang Edward as Iking',1
1937,amarie0813,OHMYGOD MERON NAAAaaAa',1
1938,LegendaryRegine,"b""Queen Regine : I'm sure your sister should be proud of you also. Awwwwww sana ol ate reg, ikaw ang ate namen kaya sana maging proud ka rin saminnnn heheh HAHAHA #IdolPHRegineV""",2.1
1939,fuentes_jet,@Sword_of_LouDre @thatotherself @neversa92448516 @itsdredesu @louyanong Reply diha bisan unsa hahahaha #MBwithLouDreBukasNa',2
