:			-	-	-	-	
Black	Dot	2849	2849	0.35	0.058330435	0.291669565	
Black	Dot	2850	2850	0.25	0.13271429	0.11728571	
Black	Dot	2851	2851	0.2	0.5310077	-0.3310077	
Black	Dot	2852	2852	0.35	0.09256462	0.25743538	
Black	Dot	2853	2853	0.25	0.11070145	0.13929855	
Black	Dot	2854	2854	0.4	0.060937475	0.339062525	
Black	Dot	2855	2855	0.3	0.032801244	0.267198756	
Black	Dot	2856	2856	0.35	0.16161498	0.18838502	
Black	Dot	2857	2857	0.4	0.3037428	0.0962572	
Black	Dot	2858	2858	0.3	0.06254716	0.23745284	
Black	Dot	2859	2859	0.25	0.2251945	0.0248055	
Black	Dot	2860	2860	0.2	0.0872959	0.1127041	
Black	Dot	2861	2861	0.25	0.08415787	0.16584213	
Black	Dot	2862	2862	0.26	0.13853066	0.12146934	
Black	Dot	2863	2863	0.205	0.08895502	0.11604498	
Black	Dot	2864	2864	0.25	0.064952575	0.185047425	
Black	Dot	2865	2865	0.25	0.053797405	0.196202595	
Black	Dot	2866	2866	0.35	0.22207114	0.12792886	
Black	Dot	2867	2867	0.2	0.376757	-0.176757	
Black	Dot	2868	2868	0.35	0.106468335	0.243531665	
Black	Dot	2869	2869	0.3	0.07125981	0.22874019	
Black	Dot	2870	2870	0.35	0.062376477	0.287623523	
Black	Dot	2871	2871	0.25	0.09171774	0.15828226	
Black	Dot	2872	2872	0.255	0.06781599	0.18718401	
Black	Dot	2873	2873	0.25	0.08730334	0.16269666	
Black	Dot	2874	2874	0.25	0.23244123	0.01755877	
Black	Dot	2875	2875	0.1	0.03875462	0.06124538	
Black	Dot	2876	2876	0.35	0.0481339	0.3018661	
Black	Dot	2877	2877	0.25	0.07035325	0.17964675	
Black	Dot	2878	2878	0.2	0.07955209	0.12044791	
Black	Dot	2879	2879	0.35	0.16031155	0.18968845	
Black	Dot	2880	2880	0.35	0.1335238	0.2164762	
Black	Dot	2881	2881	0.365	0.11945922	0.24554078	
Black	Dot	2882	2882	0.25	0.5243082	-0.2743082	
Black	Dot	2883	2883	0.25	0.7666879	-0.5166879	
Black	Dot	2884	2884	0.3	0.43147868	-0.13147868	
Black	Dot	2885	2885	0.35	0.07670267	0.27329733	
Black	Dot	2886	2886	0.3	0.09637147	0.20362853	
Black	Dot	2887	2887	0.26	0.12160908	0.13839092	
Black	Dot	2888	2888	0.25	0.075016856	0.174983144	
Black	Dot	2889	2889	0.2	0.07656454	0.12343546	
Black	Dot	2890	2890	0.1	0.048940893	0.051059107	
Black	Dot	2891	2891	0.35	0.17107955	0.17892045	
Black	Dot	2892	2892	0.3	0.02579721	0.27420279	
Black	Dot	2893	2893	0.3	0.04071945	0.25928055	
Black	Dot	2894	2894	0.45	0.11949946	0.33050054	
Black	Dot	2895	2895	0.3	0.0643197	0.2356803	
Black	Dot	2896	2896	0.25	0.21261826	0.03738174	
Black	Dot	2897	2897	0.3	0.76644164	-0.46644164	
Black	Dot	2898	2898	0.35	0.14905724	0.20094276	
Black	Dot	2899	2899	0.25	0.036236078	0.213763922	
Black	Dot	2900	2900	0.45	0.0811934	0.3688066	
Black	Dot	2901	2901	0.25	0.22488515	0.02511485	
Black	Dot	2902	2902	0.205	0.12229116	0.08270884	
Black	Dot	2903	2903	0.35	0.11621345	0.23378655	
Black	Dot	2904	2904	0.4	0.07395417	0.32604583	
Black	Dot	2905	2905	0.25	0.078139596	0.171860404	
Black	Dot	2906	2906	0.35	0.4050156	-0.0550156	
Black	Dot	2907	2907	0.35	0.039993152	0.310006848	
Black	Dot	2908	2908	0.31	0.11479675	0.19520325	
Black	Dot	2909	2909	0.255	0.23272438	0.02227562	
Black	Dot	2910	2910	0.3	0.09628322	0.20371678	
Black	Dot	2911	2911	0.4	0.051954377	0.348045623	
Black	Dot	2912	2912	0.375	0.08267537	0.29232463	
Black	Dot	2913	2913	0.3	0.07880997	0.22119003	
Black	Dot	2914	2914	0.37	0.38257122	-0.01257122	
Black	Dot	2915	2915	0.31	0.06485181	0.24514819	
Black	Dot	2916	2916	0.305	0.04803412	0.25696588	
Black	Dot	2917	2917	0.255	0.026662586	0.228337414	
Black	Dot	2918	2918	0.3	0.11388379	0.18611621	
Black	Dot	2919	2919	0.31	0.119867526	0.190132474	
Black	Dot	2920	2920	0.25	0.098011315	0.151988685	
Black	Dot	2921	2921	0.4	0.13234498	0.26765502	
Black	Dot	2922	2922	0.3	0.48328495	-0.18328495	
Black	Dot	2923	2923	0.4	0.21605067	0.18394933	
Black	Dot	2924	2924	0.45	0.24909876	0.20090124	
Black	Dot	2925	2925	0.25	0.09649877	0.15350123	
Black	Dot	2926	2926	0.31	0.2494761	0.0605239	
Black	Dot	2927	2927	0.31	0.037207562	0.272792438	
Black	Dot	2928	2928	0.31	0.4865368	-0.1765368	
Black	Dot	2929	2929	0.31	0.22511591	0.08488409	
Black	Dot	2930	2930	0.4	0.29430452	0.10569548	
Black	Dot	2931	2931	0.45	0.08022373	0.36977627	
Black	Dot	2932	2932	0.4	0.22271189	0.17728811	
Black	Dot	2933	2933	0.35	0.040928993	0.309071007	
Black	Dot	2934	2934	0.3	0.122394115	0.177605885	
Black	Dot	2935	2935	0.25	0.038428515	0.211571485	
Black	Dot	2936	2936	0.3	0.06775729	0.23224271	
Black	Dot	2937	2937	0.35	0.28488216	0.06511784	
Black	Dot	2938	2938	0.25	0.097639285	0.152360715	
Black	Dot	2939	2939	0.25	0.08378329	0.16621671	
Black	Dot	2940	2940	0.3	0.048406128	0.251593872	
Black	Dot	2941	2941	0.25	0.18152817	0.06847183	
Black	Dot	2942	2942	0.3	0.078893304	0.221106696	
Black	Dot	2943	2943	0.26	0.013654889	0.246345111	
Black	Dot	2944	2944	0.25	0.06600787	0.18399213	
Black	Dot	2945	2945	0.25	0.1584825	0.0915175	
Black	Dot	2946	2946	0.4	0.24718134	0.15281866	
Black	Dot	2947	2947	0.3	0.08630335	0.21369665	
Black	Dot	2948	2948	0.26	0.09386394	0.16613606	
Black	Dot	2949	2949	0.26	0.025854828	0.234145172	
Black	Dot	2950	2950	0.315	0.13232954	0.18267046	
Black	Dot	2951	2951	0.155	0.08327904	0.07172096	
Black	Dot	2952	2952	0.425	0.04616709	0.37883291	
Black	Dot	2953	2953	0.365	0.43153173	-0.06653173	
Black	Dot	2954	2954	0.45	0.1120878	0.3379122	
Black	Dot	2955	2955	0.365	0.21478266	0.15021734	
Black	Dot	2956	2956	0.35	0.23320371	0.11679629	
Black	Dot	2957	2957	0.4	0.044240512	0.355759488	
Black	Dot	2958	2958	0.425	0.22933272	0.19566728	
Black	Dot	2959	2959	0.3	0.09244834	0.20755166	
Black	Dot	2960	2960	0.35	0.11942978	0.23057022	
Black	Dot	2961	2961	0.4	0.2268146	0.1731854	
Black	Dot	2962	2962	0.31	0.07547816	0.23452184	
Black	Dot	2963	2963	0.35	0.09432736	0.25567264	
Black	Dot	2964	2964	0.45	0.035952646	0.414047354	
Black	Dot	2965	2965	0.35	0.10905948	0.24094052	
Black	Dot	2966	2966	0.45	0.09244834	0.35755166	
Black	Dot	2967	2967	0.35	0.064551	0.285449	
Black	Dot	2968	2968	0.3	0.22658306	0.07341694	
Black	Dot	2969	2969	0.5	0.7085429	-0.2085429	
Black	Dot	2970	2970	0.265	0.043943472	0.221056528	
Black	Dot	2971	2971	0.4	0.09655202	0.30344798	
Black	Dot	2972	2972	0.3	0.02766662	0.27233338	
Black	Dot	2973	2973	0.65	0.9667791	-0.3167791	
Black	Dot	2974	2974	0.45	0.49934104	-0.04934104	
Black	Dot	2975	2975	0.25	0.18640022	0.06359978	
Black	Dot	2976	2976	0.3	0.07838941	0.22161059	
Black	Dot	2977	2977	0.31	0.06408348	0.24591652	
Black	Dot	2978	2978	0.4	0.24765849	0.15234151	
Black	Dot	2979	2979	0.35	0.18666229	0.16333771	
Black	Dot	2980	2980	0.35	0.15031783	0.19968217	
Black	Dot	2981	2981	0.3	0.22122903	0.07877097	
Black	Dot	2982	2982	0.45	0.15340814	0.29659186	
Black	Dot	2983	2983	0.3	0.10164579	0.19835421	
Black	Dot	2984	2984	0.3	0.26695037	0.03304963	
Black	Dot	2985	2985	0.35	0.045575015	0.304424985	
Black	Dot	2986	2986	0.45	0.016650049	0.433349951	
Black	Dot	2987	2987	0.35	0.08737361	0.26262639	
Black	Dot	2988	2988	0.255	0.12780122	0.12719878	
Black	Dot	2989	2989	0.31	0.013162086	0.296837914	
Black	Dot	2990	2990	0.4	0.06888975	0.33111025	
Black	Dot	2991	2991	0.4	0.0642646	0.3357354	
Black	Dot	2992	2992	0.35	0.42846182	-0.07846182	
Black	Dot	2993	2993	0.51	0.46589994	0.04410006	
Black	Dot	2994	2994	0.365	0.078542486	0.286457514	
Black	Dot	2995	2995	0.255	0.20623338	0.04876662	
Black	Dot	2996	2996	0.365	0.045879457	0.319120543	
Black	Dot	2997	2997	0.5	0.03002066	0.46997934	
Black	Dot	2998	2998	0.4	0.095006056	0.304993944	
Black	Dot	2999	2999	0.55	0.97005093	-0.42005093	
Black	Dot	3000	3000	0.2	0.067119926	0.132880074	
<colwidths 89 116 115 80 >
